surname	firstname	music	nationality	birth	death
Peyer	Johann Baptist	Capriccio in D major, RW 69	unknown	unknown	unknown
Peyer	Johann Baptist	Capriccio pro elevatione, RW 52	unknown	unknown	unknown
Peyer	Johann Baptist	Capriccio pro elevatione, RW 53	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga post Dona nobis pacem, RW 54	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga primi toni, RW 13	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga primi toni, RW 14	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga primi toni, RW 15	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga primi toni, RW 16	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga primi toni, RW 17	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quarti toni, RW 45	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quarti toni, RW 46	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quarti toni, RW 47	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quinti toni, RW 50	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quinti toni, RW 51	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quinti toni, RW 55	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga quinti toni, RW 56	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 20	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 21	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 22	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 23	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 24	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 25	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga secundi toni, RW 26	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga sexti toni, RW 61	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga sexti toni, RW 62	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga sexti toni, RW 65	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga tertii toni, RW 37	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga tertii toni, RW 38	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga tertii toni, RW 39	unknown	unknown	unknown
Peyer	Johann Baptist	Fuga tertii toni, RW 40	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in A minor, RW 27-28	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in A minor, RW 29-30	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in A minor, RW 35-36	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in C major, RW 48-49	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D major, RW 66-67	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D major, RW 71-72	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D minor, RW 1-2	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D minor, RW 3-4	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D minor, RW 5-6	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D minor, RW 7-8	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D minor, RW 9-10	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in D minor, RW 11-12	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in E minor, RW 41-42	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in E minor, RW 43-44	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in F major, RW 57-58	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in F major, RW 59-60	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in F major, RW 63-64	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude and Fugue in G minor, RW 18-19	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude in A minor, RW 31	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude in A minor, RW 32	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude in A minor, RW 33	unknown	unknown	unknown
Peyer	Johann Baptist	Prelude in A minor, RW 34	unknown	unknown	unknown
Peyer	Johann Gotthard	Lusus testudine tenoris gallici teutonico labore textus	unknown	unknown	unknown
Peyerl	Johann Nepomuk	Münchnerische Redout Deutsche Tänze	unknown	unknown	unknown
Peyron	Ika	Aurora	Swedish	1854	1922
Peyron	Ika	Fantasi öfver fjäriln	Swedish	1854	1922
Peyron	Ika	Gavotte et Chansonnette, Op.1	Swedish	1854	1922
Peyron	Ika	Idyll	Swedish	1854	1922
Peyron	Ika	3 Karakterstycken, Op.17	Swedish	1854	1922
Peyron	Ika	Lofsång, Op.14	Swedish	1854	1922
Peyron	Ika	Med en Buket	Swedish	1854	1922
Peyron	Ika	Nattskyar, Op.10	Swedish	1854	1922
Peyron	Ika	Romance and Humoresque, Op.19	Swedish	1854	1922
Peyron	Ika	2 Songs	Swedish	1854	1922
Peyron	Ika	3 Songs	Swedish	1854	1922
Peyron	Ika	2 Stämningsstycken	Swedish	1854	1922
Peyron	Ika	Tvänne dikter, Op.12	Swedish	1854	1922
Pez	Johann Christoph	Concerto Pastorale for 2 Recorders	German	1664	1716
Pez	Johann Christoph	Hodie Christus natus est	German	1664	1716
Pez	Johann Christoph	Intrada in D minor	German	1664	1716
Pez	Johann Christoph	Intrada in F major	German	1664	1716
Pez	Johann Christoph	Ouverture-Suite in A minor	German	1664	1716
Pez	Johann Christoph	Ouverture-Suite in C major	German	1664	1716
Pez	Johann Christoph	Ouverture-Suite in D minor No.1	German	1664	1716
Pez	Johann Christoph	Ouverture-Suite in D minor No.2	German	1664	1716
Pez	Johann Christoph	Ouverture-Suite in E minor	German	1664	1716
Pez	Johann Christoph	Ouverture-Suite in G major	German	1664	1716
Pez	Johann Christoph	12 Sonatas 'Duplex Genius', Op.1	German	1664	1716
Pez	Johann Christoph	Trio Sonata in D major	German	1664	1716
Pezel	Johann Christoph	Des Abends, Morgens und Mittags	Austrian	1639	1694
Pezel	Johann Christoph	Allemande, WP 6.17	Austrian	1639	1694
Pezel	Johann Christoph	Allemande, WP 6.60	Austrian	1639	1694
Pezel	Johann Christoph	Bal, WP 6.24	Austrian	1639	1694
Pezel	Johann Christoph	Bal, WP 6.29	Austrian	1639	1694
Pezel	Johann Christoph	Bal, WP 6.62	Austrian	1639	1694
Pezel	Johann Christoph	Courente, WP 6.18	Austrian	1639	1694
Pezel	Johann Christoph	Courente, WP 6.36	Austrian	1639	1694
Pezel	Johann Christoph	Courente, WP 6.61	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.19	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.20	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.21	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.22	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.23	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.26	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.27	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.28	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.31	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.32	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.33	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.34	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.37	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.38	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.39	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.40	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.41	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.42	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.43	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.44	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.45	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.46	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.47	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.48	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.49	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.50	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.51	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.52	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.53	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.54	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.55	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.56	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.57	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.58	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.65	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.66	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.67	Austrian	1639	1694
Pezel	Johann Christoph	Fünff-stimmigte blasende Music, No.68	Austrian	1639	1694
Pezel	Johann Christoph	Gigue, WP 6.64	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.01	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.02	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.03	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.04	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.05	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.06	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.07	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.08	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.09	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.10	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.11	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.12	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.13	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.14	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.15	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.16	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.35	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.59	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.69	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.70	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.71	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.72	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.73	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.74	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.75	Austrian	1639	1694
Pezel	Johann Christoph	Intrada, WP 6.76	Austrian	1639	1694
Pezel	Johann Christoph	Sarabande, WP 6.25	Austrian	1639	1694
Pezel	Johann Christoph	Sarabande, WP 6.30	Austrian	1639	1694
Pezel	Johann Christoph	Sarabande, WP 6.63	Austrian	1639	1694
Pezel	Johann Christoph	Sonata à 5 in A minor, WP 2.21	Austrian	1639	1694
Pezel	Johann Christoph	Sonata à 5 in C major, WP 2.01	Austrian	1639	1694
Pezel	Johann Christoph	Sonata à 5 in E minor, WP 2.24	Austrian	1639	1694
Pezel	Johann Christoph	Sonata à 5 in G major, WP 2.12	Austrian	1639	1694
Pezel	Johann Christoph	Sonata à 5 in G minor, WP 2.22	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in A major, WP 4.01	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in D major, WP 4.02	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in G major, WP 4.03	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in E minor, WP 4.07	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in D minor WP 4.09	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in D minor, WP 4.11	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.63	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in A minor, WP 4.64	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.67	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.69	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.70	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.71	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.72	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.73	Austrian	1639	1694
Pezel	Johann Christoph	Sonatina in C major, WP 4.74	Austrian	1639	1694
Pezel	Johann Christoph	Sonata in C major, WP 4.75	Austrian	1639	1694
Pezold	Christian	Fugue in F major	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.1 in F major	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.2 in D major	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.3 in A major	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.4 in E minor	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.5 in A minor	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.6 in G minor	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.7 in G major	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.8 in B-flat major	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.9 in C minor	German	1677	1733
Pezold	Christian	Harpsichord Concerto No.10 in C major	German	1677	1733
Pezold	Christian	Minuet in G major, BWV Anh.114	German	1677	1733
Pezold	Christian	Minuet in G minor, BWV Anh.115	German	1677	1733
Pezold	Christian	Suite in B-flat major	German	1677	1733
Pezold	Christian	Suite in G minor	German	1677	1733
Pezold	Christian	Toccata in B-flat major	German	1677	1733
Pezold	Christian	Trio Sonata in F major	German	1677	1733
Pezold	Christian	Trio Sonata in G major	German	1677	1733
Pezold	Christian	Viola d'amore Suite in A major	German	1677	1733
Pezold	Christian	Viola d'amore Suite in F major	German	1677	1733
Peña	Alevi	Ciénaga	unknown	unknown	unknown
Peña	Alevi	Haiku	unknown	unknown	unknown
Peña	Alevi	SicTransit	unknown	unknown	unknown
Peña	Alevi	Ütrëfke	unknown	unknown	unknown
Peña	Raúl Alejandro	Nociones	unknown	unknown	unknown
Peñalosa	Francisco de	Missa Ave Maria	Spanish	1470	1528
Peñalosa	Francisco de	Missa El Ojo	Spanish	1470	1528
Peñalosa	Francisco de	Missa Nunca Fue Pena Mayor	Spanish	1470	1528
Peñalosa	Francisco de	Versa est in luctum	Spanish	1470	1528
Pfannschmidt	Heinrich	Zions Stille, Op.9	unknown	unknown	unknown
Pfeffinger	Philippe Jacques	Pot-pourri for Cello and Piano, Op.5e	unknown	unknown	unknown
Pfeifer	Johann	4 Ungarische Volkslieder, Op.3	unknown	unknown	unknown
Pfeifer	Johann	Verlorenes Glück, Op.1 No.2	unknown	unknown	unknown
Pfeiffer	Georges Jean	Berceuse, Op.53	unknown	unknown	unknown
Pfeiffer	Georges Jean	Boléro de concert, Op.12	unknown	unknown	unknown
Pfeiffer	Georges Jean	Capriccio, Op.37	unknown	unknown	unknown
Pfeiffer	Georges Jean	Cloches et clochettes, Op.15	unknown	unknown	unknown
Pfeiffer	Georges Jean	Concertstück, Op.113	unknown	unknown	unknown
Pfeiffer	Georges Jean	Croquis, Op.54	unknown	unknown	unknown
Pfeiffer	Georges Jean	L'enclume, Op.101	unknown	unknown	unknown
Pfeiffer	Georges Jean	6 Études, Op.60	unknown	unknown	unknown
Pfeiffer	Georges Jean	25 Études, Op.70	unknown	unknown	unknown
Pfeiffer	Georges Jean	3 Feuillets d'album, Op.47	unknown	unknown	unknown
Pfeiffer	Georges Jean	La fille des Aulnes, Op.69	unknown	unknown	unknown
Pfeiffer	Georges Jean	Gavotte, Op.51	unknown	unknown	unknown
Pfeiffer	Georges Jean	Gigue dans le genre ancien, Op.77	unknown	unknown	unknown
Pfeiffer	Georges Jean	La gitanilla, Op.91	unknown	unknown	unknown
Pfeiffer	Georges Jean	Habanera, Op.129	unknown	unknown	unknown
Pfeiffer	Georges Jean	Les Hiboux	unknown	unknown	unknown
Pfeiffer	Georges Jean	Impromptu-fantaisie, Op.50	unknown	unknown	unknown
Pfeiffer	Georges Jean	2 Impromptus-valses, Op.67	unknown	unknown	unknown
Pfeiffer	Georges Jean	Inquiétude, Op.82	unknown	unknown	unknown
Pfeiffer	Georges Jean	Jeanne d'Arc, Op.43	unknown	unknown	unknown
Pfeiffer	Georges Jean	Le légataire universel	unknown	unknown	unknown
Pfeiffer	Georges Jean	Mazurka de salon No.4, Op.26	unknown	unknown	unknown
Pfeiffer	Georges Jean	Mazurka de salon No.5, Op.35	unknown	unknown	unknown
Pfeiffer	Georges Jean	Mazurka No.6, Op.62	unknown	unknown	unknown
Pfeiffer	Georges Jean	Mazurka No.7, Op.63	unknown	unknown	unknown
Pfeiffer	Georges Jean	Morceau espagnol, Op.61	unknown	unknown	unknown
Pfeiffer	Georges Jean	Nocturne, Op.36	unknown	unknown	unknown
Pfeiffer	Georges Jean	Pastorale, Op.71	unknown	unknown	unknown
Pfeiffer	Georges Jean	Piano Concerto No.2, Op.21	unknown	unknown	unknown
Pfeiffer	Georges Jean	Piano Quartet, Op.119	unknown	unknown	unknown
Pfeiffer	Georges Jean	Piano Quintet, Op.41	unknown	unknown	unknown
Pfeiffer	Georges Jean	Piano Sonata, Op.76	unknown	unknown	unknown
Pfeiffer	Georges Jean	Piano Trio No.2, Op.103	unknown	unknown	unknown
Pfeiffer	Georges Jean	Picciola, Op.44	unknown	unknown	unknown
Pfeiffer	Georges Jean	Le Rêve et l'idéal	unknown	unknown	unknown
Pfeiffer	Georges Jean	Ronde turque, Op.72	unknown	unknown	unknown
Pfeiffer	Georges Jean	La ruche, Op.18 No.2	unknown	unknown	unknown
Pfeiffer	Georges Jean	Simple idylle, Op.142	unknown	unknown	unknown
Pfeiffer	Georges Jean	Solo de trombone	unknown	unknown	unknown
Pfeiffer	Georges Jean	Valse brillante No.2, Op.17	unknown	unknown	unknown
Pfeiffer	Georges Jean	Valse des Grâces	unknown	unknown	unknown
Pfeiffer	Georges Jean	Valse des sirènes, Op.33	unknown	unknown	unknown
Pfeiffer	Georges Jean	Valse-fantaisie, Op.57 No.1	unknown	unknown	unknown
Pfeiffer	Georges Jean	Valse-rêveuse, Op.57 No.2	unknown	unknown	unknown
Pfeiffer	Georges Jean	Violin Sonata, Op.66	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Binary Systems	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Broken (I)	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Broken (II)	unknown	unknown	unknown
Pfeiffer	Gregory Carl	The Disturbance of Spacetime	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Edges	unknown	unknown	unknown
Pfeiffer	Gregory Carl	The Enterprise	unknown	unknown	unknown
Pfeiffer	Gregory Carl	From a Conversation	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Images of Stump Pond	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Less Than or Equal To	unknown	unknown	unknown
Pfeiffer	Gregory Carl	The Metallic Mobile	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Miniature for Clarinet	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Second Miniature for Clarinet	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Third Miniature for Clarinet	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Fourth Miniature for Clarinet	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Montauk	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Piano Piece No.1	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Piece for Solo Woodwind	unknown	unknown	unknown
Pfeiffer	Gregory Carl	PLAN-B	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Playing with Matches	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Prelude for Guitar	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Premonitions of Death	unknown	unknown	unknown
Pfeiffer	Gregory Carl	The Second Coming	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Streams of Probability	unknown	unknown	unknown
Pfeiffer	Gregory Carl	String Quartet	unknown	unknown	unknown
Pfeiffer	Gregory Carl	Undercurrents	unknown	unknown	unknown
Pfeiffer	Hubert	Piano Sonata, Op.33	unknown	unknown	unknown
Pfeiffer	Johann	Overture in D major	unknown	unknown	unknown
Pfeiffer	Johann	Overture in G major	unknown	unknown	unknown
Pfeiffer	Johann	Quartet-Sonata in G major	unknown	unknown	unknown
Pfeiffer	Johann	Suite in B-flat major	unknown	unknown	unknown
Pfeiffer	Johann	Suite in G major	unknown	unknown	unknown
Pfeiffer	Johann	Suite in G minor	unknown	unknown	unknown
Pfeiffer	Johann	Trio Sonata in C minor	unknown	unknown	unknown
Pfeiffer	Johann	Viola da Gamba Sonata in D major	unknown	unknown	unknown
Pfeiffer	Johann	Violin Concerto in B-flat major	unknown	unknown	unknown
Pfeiffer	Johann	Violin Concerto in D major	unknown	unknown	unknown
Pfeiffer	Johann	Violin Concerto in F minor	unknown	unknown	unknown
Pfeil	Heinrich	2 Lieder für Männerchor, Op.10	unknown	1835	1899
Pfeil	Heinrich	Mein Himmel auf der Erde, Op.16	unknown	1835	1899
Pfeil	Heinrich	Spielmanns Testament, Op.24	unknown	1835	1899
Pfeilschifter	Julie von	Komm zu mir!	unknown	unknown	unknown
Pfitzner	Hans	Alte Weisen, Op.33	German	1869	1949
Pfitzner	Hans	An den Mond, Op.18	German	1869	1949
Pfitzner	Hans	Cello Concerto, Op.42	German	1869	1949
Pfitzner	Hans	Cello Concerto, Op.52	German	1869	1949
Pfitzner	Hans	Cello Sonata, Op.1	German	1869	1949
Pfitzner	Hans	Das Christelflein, Op.20	German	1869	1949
Pfitzner	Hans	Duo for Violin, Cello and Orchestra, Op.43	German	1869	1949
